Unnamed: 0,track_id,artist,album_name,track_name,popularity,explicit,danceability,energy,valence,track_genre,duration_min,is_loud,is_live,year,title,category,nominee,nominated,decade,gender,country,death,award_count,won_grammy,awards_list
52536,2h2OoGElG6Lddyx6sjtTZM,george jones,Best Of,A Girl I Used To Know,Low,False,High,Low,Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
52427,3GBqKmJ62SJ943NQ9i1JuE,ray price,Night Life,A Girl in the Night,Low,False,Medium,Low,Happy,Blues,Short,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,Lost Highway,True,2000.0,male,United States,deceased,1.0,False,North Carolina Sports Hall of Fame
52181,5og5jOqNlMtU7Y4bDMF4tC,george jones,Mr. Country and Western,A Good Year For The Roses,Low,False,Medium,Low,Neutral,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
52025,3TBo35jEFBoveimF1NJ4ER,george jones,Greatest Hits from the King of Country,A Good Year for the Roses,Low,False,Medium,Medium,Neutral,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
84778,08ZP6LzduiKEURYbNex8SH,pink floyd,Hey Hey Rise Up (feat. Andriy Khlyvnyuk of Boombox),A Great Day For Freedom 2022,Medium,False,Medium,Medium,Sad,Rock,Average,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Rock Instrumental Performance,Marooned,True,1990.0,Unknown,Unknown,alive,3.0,True,Grammy Hall of Fame; Grammy Hall of Fame Award; Rock and Roll Hall of Fame
84560,2dxfyqdrI8XVOT3H1YcOsU,pink floyd,The Division Bell,A Great Day for Freedom,Medium,False,Medium,Medium,Sad,Rock,Average,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Rock Instrumental Performance,Marooned,True,1990.0,Unknown,Unknown,alive,3.0,True,Grammy Hall of Fame; Grammy Hall of Fame Award; Rock and Roll Hall of Fame
52249,4bbe3nD16RnGyxcE4CHZ5I,george jones,I Am What I Am (Expanded Edition),A Hard Act to Follow,Low,False,Medium,Medium,Very Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
11226,5J2CHimS7dWYMImCHkEFaJ,the beatles,A Hard Day's Night (Remastered),A Hard Day's Night - Remastered 2009,High,False,Medium,High,Happy,Pop,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
11914,1pctwlBtIcKIjQMzsVcGHB,the beatles,1 (Remastered),A Hard Day's Night - Remastered 2015,Medium,False,Medium,High,Happy,Pop,Short,True,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
52648,16E6y0gt1Bl4bfUEzJJWNY,hank williams,The Complete Hank Williams,A Home In Heaven,Low,False,Medium,Low,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
19654,54eZmuggBFJbV7k248bTTt,america,America,A Horse with No Name,High,False,High,Medium,Very Happy,Country,Average,False,False,1972.0,15th Annual GRAMMY Awards  (1972),Best New Artist Of The Year,America,True,1970.0,Unknown,Unknown,alive,5.0,True,Grammy Award for Best New Artist; Grammy Award for beste nye artist; Grammy al millor nou artista; RSH-Gold for Cult Band; star on Hollywood Walk of Fame
52337,37RGD4A4A4N33fiLlxDfFH,hank williams,The Complete Hank Williams,A House Of Gold,Low,False,Medium,Low,Neutral,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52260,7AleJMD34bxrqd2Pn9wcIq,hank williams,Sings,A House Without Love,Low,False,High,Medium,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
64919,5y8zb3grlQonjdqd27K39T,louis armstrong,Satchmo Serenades,A Kiss To Build A Dream On - Single Version,High,False,High,Low,Sad,Jazz,Short,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Album Notes,The Complete Louis Armstrong Decca Sessions (1935-1946),True,2000.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
44101,3BnBKNItMng824sLx0pUfy,linkin park,RECHARGED,A LIGHT THAT NEVER COMES,High,False,High,High,Neutral,Rock,Average,False,False,2005.0,48th Annual GRAMMY Awards  (2005),Best Rap/Sung Collaboration,Numb/Encore,True,2000.0,Unknown,Unknown,alive,5.0,False,American Music Award a l'artista alternatiu favorit; American Music Award for Favorite Alternative Rock Artist; American Music Award for beste artist innen alternativ rock; Mnet Asian Music Award al millor artista internacional; Mnet Asian Music Award for Best International Artist
52525,53oMTo3YvCRB4mDmqCck2p,george jones,Greatest Hits from the King of Country,A Lifetime to Regret,Low,False,Medium,Medium,Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
44469,4BRvD5QdauTo8EuUvYchu3,linkin park,The Hunting Party,A Line in the Sand,Medium,False,Low,High,Very Sad,Rock,Long,True,False,2005.0,48th Annual GRAMMY Awards  (2005),Best Rap/Sung Collaboration,Numb/Encore,True,2000.0,Unknown,Unknown,alive,5.0,False,American Music Award a l'artista alternatiu favorit; American Music Award for Favorite Alternative Rock Artist; American Music Award for beste artist innen alternativ rock; Mnet Asian Music Award al millor artista internacional; Mnet Asian Music Award for Best International Artist
98635,7jTtfStRxwP2fZELVR9Ssk,gwen verdon,Damn Yankees (Original Broadway Cast Recording),"A Little Brains, A Little Talent",Low,False,High,Low,Happy,Film/Show Music,Average,False,False,1959.0,2nd Annual GRAMMY Awards  (1959),Best Broadway Show Album,Redhead,True,1950.0,female,United States,deceased,6.0,False,Gwobr y 'Theatre World'; Naitional Medal o Airts; National Medal of Arts; Theatre World Award; Tony Award for Best Actress in a Musical; Tony Award for Best Featured Actress in a Musical
90754,47y8hRlWLEJ4VafE6LMjEZ,elvis presley,The Essential Elvis Presley,A Little Less Conversation,Medium,False,Medium,High,Very Happy,Rock,Short,False,False,1974.0,17th Annual GRAMMY Awards  (1974),Best Inspirational Performance (Non-Classical),How Great Thou Art,True,1970.0,male,United States,deceased,6.0,True,Grammy Award; Grammy Awards; Grammy Lifetime Achievement Award; Grammy Sariak; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
96937,7DE7v4kw0vAiV5qFBTETH2,caetano veloso,"Especial Ivete, Gil E Caetano",A Luz De Tieta - Live,Medium,False,High,High,Happy,Latin,Average,False,True,1999.0,42nd Annual GRAMMY Awards  (1999),Best World Music Album,Livro,True,1990.0,male,Brazil,alive,1.0,False,Gold Medal of Merit in the Fine Arts
96937,7DE7v4kw0vAiV5qFBTETH2,gilberto gil,"Especial Ivete, Gil E Caetano",A Luz De Tieta - Live,Medium,False,High,High,Happy,Latin,Average,False,True,2005.0,48th Annual GRAMMY Awards  (2005),Best Contemporary World Music Album,Eletracústico,True,2000.0,male,Brazil,alive,3.0,True,Gold Medal of Merit in the Fine Arts; Grammy Award for Best Contemporary World Music Album; Grammy Award for Best Global Music Album
74641,1XdjKkMcjRxzHQoemRGGuL,caetano veloso,Prenda Minha,A Luz De Tieta - Live In Brazil / 1998,Medium,False,High,High,Happy,Latin,Average,False,True,1999.0,42nd Annual GRAMMY Awards  (1999),Best World Music Album,Livro,True,1990.0,male,Brazil,alive,1.0,False,Gold Medal of Merit in the Fine Arts
52369,0ftoIWOzXkkpMH3pMpeDTX,hank williams,"The Garden Spot Programs, 1950",A Mansion on the Hill,Low,False,Medium,Low,Neutral,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
820,2fboUv3gU9L4njbhBdigid,john adams,A Million Dreams (Acoustic),A Million Dreams - Acoustic,Medium,False,Medium,Low,Sad,Instrumental,Short,False,False,2004.0,47th Annual GRAMMY Awards  (2004),Best Classical Contemporary Composition,Adams: On The Transmigration Of Souls,True,2000.0,male,United Kingdom,deceased,12.0,True,Areth Guthrie; Conferencia Guthrie; Ditson Conductor's Award; Gabor Medal and Prize; Grammy Award; Grammy Awards; Grammy Sariak; Grawemeyer Award for Music Composition; Keskoweth Ordyr Bath; Royal Society Üyesi; a Royal Society tagja; ofiser an Arzoù hag al Lizhiri
98975,0Ue7rz4n9bjUpPEcvHdB0y,ricky martin,Evita (New Broadway Cast Recording (2012)),A New Argentina,Low,False,Medium,Medium,Sad,Film/Show Music,Long,False,False,2015.0,58th Annual GRAMMY Awards  (2015),Best Latin Pop Album,A Quien Quiera Escuchar  (Deluxe Edition),True,2010.0,male,Spain,alive,1.0,False,star on Hollywood Walk of Fame
52745,0J7sqnwbhV1Tog1j2RXsbU,george jones,George Jones and Tammy Wynette - 16 Biggest Hits,A Pair Of Old Sneakers,Low,False,High,Low,Neutral,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
84253,7krbQbYq63hcwVMNW1R0tD,pink floyd,Meddle,A Pillow of Winds,Medium,False,Medium,Low,Sad,Rock,Long,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Rock Instrumental Performance,Marooned,True,1990.0,Unknown,Unknown,alive,3.0,True,Grammy Hall of Fame; Grammy Hall of Fame Award; Rock and Roll Hall of Fame
39852,7KNoh3Bn4QfgkIGBywkAB0,hans zimmer,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],A Place Among the Stars,Medium,False,Low,Low,Very Sad,World Music,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
52728,5iIqhkObZIVrq9I74j4A7s,george jones,One Woman Man,A Place In the Country,Low,False,Medium,Low,Sad,Blues,Average,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
3662,5rAxhWcgFng3s570sGO2F8,linkin park,Hybrid Theory (Bonus Edition),A Place for My Head,High,False,High,High,Neutral,Rock,Short,False,False,2005.0,48th Annual GRAMMY Awards  (2005),Best Rap/Sung Collaboration,Numb/Encore,True,2000.0,Unknown,Unknown,alive,5.0,False,American Music Award a l'artista alternatiu favorit; American Music Award for Favorite Alternative Rock Artist; American Music Award for beste artist innen alternativ rock; Mnet Asian Music Award al millor artista internacional; Mnet Asian Music Award for Best International Artist
67437,569hk4SuiumGEtW4Ps7Hph,alejandro sanz,Halloween 2022 Pop Vol. 1,A Que No Me Dejas,Low,False,Medium,Medium,Neutral,Latin,Long,True,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Latin Pop Album,#Eldisco,True,2010.0,male,Spain,alive,2.0,False,dochtúireacht oinigh ó Ollscoil Cadiz; honorary doctorate of the University of Cadiz
722,55fyE9Q754QhXpmcLtmmam,john legend,Amidst the Chaos (Bonus Version),A Safe Place to Land (feat. John Legend),Medium,False,Medium,Low,Very Sad,Instrumental,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,A Legendary Christmas,True,2010.0,male,United States,alive,4.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best New Artist; Grammy Award for beste nye artist; Grammy al millor nou artista
98844,1wHzWJxr4fAOzdkpIaC9wT,joel grey,Wicked,"A Sentimental Man - From ""Wicked"" Original Broadway Cast Recording/2003",Low,False,Medium,Low,Very Sad,Film/Show Music,Very Short,False,False,1997.0,40th Annual GRAMMY Awards  (1997),Best Musical Show Album,Chicago - The Musical,True,1990.0,male,United States,alive,5.0,False,Duais an Acadaimh don aisteoir tánaisteach is fearr; National Society of Film Critics Award for Best Supporting Actor; National Society of Film Critics Award för bästa manliga biroll; Tony Award for Best Featured Actor in a Musical; star on Hollywood Walk of Fame
82982,2e95TYicnEkTgutf6UNOHA,joe jackson,Night And Day,A Slow Song,Low,False,Medium,Medium,Sad,Pop,Long,False,False,2000.0,43rd Annual GRAMMY Awards  (2000),Best Pop Instrumental Album,Symphony No. 1,True,2000.0,male,United Kingdom,deceased,4.0,True,CBE; Comanndair Òrd Impireachd Bhreatainn; Francis Parkman Prize; Grammy Award for Best Contemporary Instrumental Album
87023,3jVoxrwRPJihoYZVhSS5Ta,boyz ii men,Un tecito y a mimir,A Song For Mama,Low,False,Medium,Medium,Very Sad,Hip-Hop,Long,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best R&B Performance By A Duo Or Group With Vocal,I'll Make Love To You,True,1990.0,Unknown,Unknown,alive,14.0,True,American Music Award for Favorite Pop/Rock Song; American Music Award for Favorite Soul/R&B Band/Duo/Group; American Music Award for Favorite Soul/R&B Song; Billboard Music Award for Top Hot 100 Artist; Billboard Music Award for Top Hot 100 Song; Billboard Music Award untuk Top Hot 100 Artist; Billboard Music Award untuk Top Hot 100 Song; Grammy Award al miglior album R&B; Grammy Award for Best R&B Album; Grammy Award for bedste R&B Album; Soul Train Awards; Soul Train Music Award; Soul Train Music Awards; star on Hollywood Walk of Fame
98416,29bQPrp6BT0w3kaXTqIo8A,julie andrews,Mary Poppins,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",Medium,False,Medium,Medium,Happy,Film/Show Music,Average,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),Best Spoken Word Album For Children,"Julie Andrews' Collection Of Poems, Songs, And Lullabies",True,2010.0,female,United Kingdom,alive,15.0,True,"Donostia Award; Duais an Acadaimh don bhan-aisteoir is fearr; Grammy Award for Best Children's Music Album; Grammy Award for Best Children’s Album; Grammy Lifetime Achievement Award; Gwobr y 'Theatre World'; Hasty Pudding Woman of the Year; Kennedy Pris; Primetime Emmy Award for Outstanding Documentary or Nonfiction Series; Primetime Emmy Award for Outstanding Variety, Music or Comedy Series; Prémio Screen Actors Guild Life Achievement Award; Screen Actors Guild Life Achievement Award; Theatre World Award; Victorian Honour Roll of Women; star on Hollywood Walk of Fame"
